C0000715	slaughterhouse	abattoirs	abattoir		no	no	no	-1	-1	-1	-1	-1	0000000084	0000000526
C0000723	abbreviation	abbreviations	abbreviation		yes	no	no	0.60527492	-1	0.6538	0.62953746	0.62953746	0000000085	0000000527
C0000723	abbreviations	abbreviations	abbreviation		no	yes	no	0.60527492	-1	0.6538	0.62953746	0.62953746	0000000086	0000000527
C0000726	abd	abdomen	abdomen		no	no	no	0.365940765	0.6442	1	0.670046922	0.670046922	0000000087	0000000528
C0000726	abdomen	abdomen	abdomen		yes	yes	no	0.472486079	0.9	1	0.790828693	0.790828693	0000000088	0000000528
C0000726	abdomens	abdomen	abdomen		no	no	yes	-1	-1	1	1	1	0000000089	0000000528
C0000726	abdominal structures	abdomen	abdomen		no	no	yes	-1	-1	1	1	1	0000000090	0000000528
C0000727	abdomen acute	abdomen, acute	acute abdomen		no	no	no	-1	-1	0.5194	0.5194	0.5194	0000000091	0000000529
C0000727	acute abdomen	abdomen, acute	acute abdomen		yes	no	no	0.475884654	-1	0.5194	0.497642327	0.497642327	0000000092	0000000529
C0000727	acute abdominal syndrome	abdomen, acute	acute abdomen		no	no	no	-1	-1	0.5194	0.5194	0.5194	0000000093	0000000529
C0000727	surgical abdomen	abdomen, acute	acute abdomen		no	no	no	-1	-1	0.5194	0.5194	0.5194	0000000094	0000000529
C0000729	abdominal cramp	abdominal cramps	abdominal cramps		no	no	no	-1	-1	0.5994	0.5994	0.5994	0000000095	0000000530
C0000729	abdominal cramping	abdominal cramps	abdominal cramps		no	no	no	0.599426721	-1	0.5994	0.599413361	0.599413361	0000000096	0000000530
C0000729	abdominal cramps	abdominal cramps	abdominal cramps		yes	yes	no	0.599426721	0.7903	0.5994	0.66304224	0.66304224	0000000097	0000000530
C0000729	cramps abdominal	abdominal cramps	abdominal cramps		no	no	no	-1	-1	0.5994	0.5994	0.5994	0000000098	0000000530
C0000729	crampy abdominal pain	abdominal cramps	abdominal cramps		no	no	no	-1	-1	0.5994	0.5994	0.5994	0000000099	0000000530
C0000731	abdomen distended	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	-1	0.7525	0.6172	0.68485	0.68485	0000000100	0000000531
C0000731	abdomen distention	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	yes	-1	-1	0.6172	0.6172	0.6172	0000000101	0000000531
C0000731	abdomen swelled	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	yes	-1	-1	0.6172	0.6172	0.6172	0000000102	0000000531
C0000731	abdomen swelling	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	yes	-1	-1	0.6172	0.6172	0.6172	0000000103	0000000531
C0000731	abdomen swollen	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	yes	-1	-1	0.6172	0.6172	0.6172	0000000104	0000000531
C0000731	abdominal distension	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	0.477964968	0.751	0.6172	0.615388323	0.615388323	0000000105	0000000531
C0000731	abdominal distention	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	0.483370741	-1	0.6172	0.550285371	0.550285371	0000000106	0000000531
C0000731	abdominal swelling	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	0.505646515	0.843	0.6172	0.655282172	0.655282172	0000000107	0000000531
C0000731	abdominal swellings	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	-1	-1	0.6172	0.6172	0.6172	0000000108	0000000531
C0000731	distended abdomen	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	0.331856782	-1	0.6172	0.474528391	0.474528391	0000000109	0000000531
C0000731	swelling abdomen	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	yes	-1	-1	0.6172	0.6172	0.6172	0000000110	0000000531
C0000731	swelling abdominal	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	yes	-1	-1	0.6172	0.6172	0.6172	0000000111	0000000531
C0000731	swelling of abdomen	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	-1	-1	0.6172	0.6172	0.6172	0000000112	0000000531
C0000731	swollen abdomen	[d]abdominal swelling (context-dependent category)	abdominal lump		no	no	no	0.387286386	0.8647	0.6172	0.623062129	0.623062129	0000000113	0000000531
C0000733	abdomen injuries	abdominal injuries	abdominal injury		no	no	no	-1	-1	0.3786	0.3786	0.3786	0000000114	0000000532
C0000733	abdomen injury	abdominal injuries	abdominal injury		no	no	no	-1	-1	0.3786	0.3786	0.3786	0000000115	0000000532
C0000733	abdominal injuries	abdominal injuries	abdominal injury		no	yes	no	0.667542271	0.7697	0.3786	0.605280757	0.605280757	0000000116	0000000532
C0000733	abdominal injury	abdominal injuries	abdominal injury		yes	no	no	0.667542271	-1	0.3786	0.523071136	0.523071136	0000000117	0000000532
C0000733	injury abdomen	abdominal injuries	abdominal injury		no	no	no	-1	-1	0.3786	0.3786	0.3786	0000000118	0000000532
C0000734	abdomen lump	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000119	0000000533
C0000734	abdomen lumps	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000120	0000000533
C0000734	abdomen mass	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000121	0000000533
C0000734	abdomen masses	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000122	0000000533
C0000734	abdominal lump	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	0.46651706	0.7806	0.5563	0.60113902	0.60113902	0000000123	0000000533
C0000734	abdominal lumps	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000124	0000000533
C0000734	abdominal mass	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	0.581151286	0.7474	0.5563	0.628283762	0.628283762	0000000125	0000000533
C0000734	abdominal masses	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000126	0000000533
C0000734	abdominal swelling	[d]abdominal mass (context-dependent category)	abdominal swelling		yes	no	no	0.505646515	0.843	0.5563	0.634982172	0.634982172	0000000127	0000000533
C0000734	abdominal swellings	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000128	0000000533
C0000734	lump abdomen	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	0.8674	0.5563	0.71185	0.71185	0000000129	0000000533
C0000734	lump abdominal	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000130	0000000533
C0000734	mass abdomen	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000131	0000000533
C0000734	mass abdominal	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	-1	0.5563	0.5563	0.5563	0000000132	0000000533
C0000734	mass in abdomen	[d]abdominal mass (context-dependent category)	abdominal swelling		no	no	no	-1	0.2301	0.5563	0.3932	0.3932	0000000133	0000000533
C0000735	abdomen tumors	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000134	0000000534
C0000735	abdomen tumours	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000135	0000000534
C0000735	abdominal neoplasm	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000136	0000000534
C0000735	abdominal tumor	abdominal neoplasms	abdominal tumor		yes	no	no	0.506781958	-1	0.4431	0.474940979	0.474940979	0000000137	0000000534
C0000735	abdominal tumors	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000138	0000000534
C0000735	abdominal tumours	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000139	0000000534
C0000735	abdominals tumors	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000140	0000000534
C0000735	tumor abdomen	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000141	0000000534
C0000735	tumor abdominal	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000142	0000000534
C0000735	tumor of abdomen	abdominal neoplasms	abdominal tumor		no	no	no	-1	-1	0.4431	0.4431	0.4431	0000000143	0000000534
C0000737	abd pain	abdominal pain	abdominal pain		no	no	yes	-1	-1	0.6308	0.6308	0.6308	0000000144	0000000535
C0000737	abd. pain	abdominal pain	abdominal pain		no	no	yes	-1	-1	0.6308	0.6308	0.6308	0000000145	0000000535
C0000737	abdo pain	abdominal pain	abdominal pain		no	no	yes	-1	-1	0.6308	0.6308	0.6308	0000000146	0000000535
C0000737	abdomen pain	abdominal pain	abdominal pain		no	no	no	0.62528295	0.8411	0.6308	0.699060983	0.699060983	0000000147	0000000535
C0000737	abdomen pains	abdominal pain	abdominal pain		no	no	yes	-1	-1	0.6308	0.6308	0.6308	0000000148	0000000535
C0000737	abdominal pain	abdominal pain	abdominal pain		yes	yes	no	0.829357216	0.79	0.6308	0.750052405	0.750052405	0000000149	0000000535
C0000737	abdominal pains	abdominal pain	abdominal pain		no	no	no	0.829357216	-1	0.6308	0.730078608	0.730078608	0000000150	0000000535
C0000737	abdominals pain	abdominal pain	abdominal pain		no	no	yes	-1	-1	0.6308	0.6308	0.6308	0000000151	0000000535
C0000737	gut pain	abdominal pain	abdominal pain		no	no	no	-1	-1	0.6308	0.6308	0.6308	0000000152	0000000535
C0000737	pain abd	abdominal pain	abdominal pain		no	no	yes	-1	-1	0.6308	0.6308	0.6308	0000000153	0000000535
C0000737	pain abdomen	abdominal pain	abdominal pain		no	no	yes	0.562509939	-1	0.6308	0.59665497	0.59665497	0000000154	0000000535
C0000737	pain abdominal	abdominal pain	abdominal pain		no	no	yes	0.624257715	-1	0.6308	0.627528858	0.627528858	0000000155	0000000535
C0000739	abdomen muscle	abdominal muscles	abdominal muscles		no	no	yes	-1	-1	0.5187	0.5187	0.5187	0000000156	0000000536
C0000739	abdomen muscles	abdominal muscles	abdominal muscles		no	no	yes	-1	-1	0.5187	0.5187	0.5187	0000000157	0000000536
C0000739	abdominal muscle	abdominal muscles	abdominal muscles		no	no	no	0.653903639	-1	0.5187	0.58630182	0.58630182	0000000158	0000000536
C0000739	abdominal muscle wall	abdominal muscles	abdominal muscles		no	no	yes	-1	-1	0.5187	0.5187	0.5187	0000000159	0000000536
C0000739	abdominal muscles	abdominal muscles	abdominal muscles		yes	yes	no	0.653903639	0.3808	0.5187	0.517801213	0.517801213	0000000160	0000000536
C0000739	abdominal wall muscle	abdominal muscles	abdominal muscles		no	no	no	-1	-1	0.5187	0.5187	0.5187	0000000161	0000000536
C0000739	muscle abdomen	abdominal muscles	abdominal muscles		no	no	yes	-1	-1	0.5187	0.5187	0.5187	0000000162	0000000536
C0000739	muscles abdomen	abdominal muscles	abdominal muscles		no	no	yes	-1	-1	0.5187	0.5187	0.5187	0000000163	0000000536
C0000741	abducens nerve	abducens nerve structure	abducens nerve		yes	no	no	-1	-1	-1	-1	-1	0000000164	0000000537
C0000741	abducent nerve	abducens nerve structure	abducens nerve		no	no	no	-1	-1	-1	-1	-1	0000000165	0000000537
C0000741	abductor digiti minimi	abducens nerve structure	abducens nerve		no	no	no	-1	-1	-1	-1	-1	0000000166	0000000537
C0000741	sixth cranial nerve	abducens nerve structure	abducens nerve		no	no	no	-1	-1	-1	-1	-1	0000000167	0000000537
C0000744	abetalipoproteinemia	abetalipoproteinemia	abetalipoproteinemia		yes	yes	no	0.13109438	-1	-1	0.13109438	0.13109438	0000000168	0000000538
C0000744	bassen kornzweig syndrome	abetalipoproteinemia	abetalipoproteinemia		no	no	no	-1	-1	-1	-1	-1	0000000169	0000000538
C0000744	bassen-kornzweig disease	abetalipoproteinemia	abetalipoproteinemia		no	no	no	-1	-1	-1	-1	-1	0000000170	0000000538
C0000744	bassen-kornzweig syndrome	abetalipoproteinemia	abetalipoproteinemia		no	no	no	-1	-1	-1	-1	-1	0000000171	0000000538
C0000757	abnormal lab test	abnormal laboratory findings (finding)	abnormal laboratory test		no	no	no	-1	-1	-1	-1	-1	0000000172	0000000539
C0000757	abnormal lab tests	abnormal laboratory findings (finding)	abnormal laboratory test		no	no	no	-1	-1	-1	-1	-1	0000000173	0000000539
C0000757	abnormal laboratory test	abnormal laboratory findings (finding)	abnormal laboratory test		yes	no	no	-1	-1	-1	-1	-1	0000000174	0000000539
C0000766	abnormal x rays	x-ray abnormal	abnormal xray		no	no	no	-1	-1	-1	-1	-1	0000000175	0000000540
C0000766	abnormal xray	x-ray abnormal	abnormal xray		yes	no	no	-1	-1	-1	-1	-1	0000000176	0000000540
C0000766	abnormal xrays	x-ray abnormal	abnormal xray		no	no	no	-1	-1	-1	-1	-1	0000000177	0000000540
C0000766	x-ray abnormal	x-ray abnormal	abnormal xray		no	yes	no	-1	-1	-1	-1	-1	0000000178	0000000540
C0000768	abnormal development	congenital abnormality	birth defect		no	no	no	0.60265464	-1	0.5679	0.58527732	0.58527732	0000000179	0000000541
C0000768	abnormalities congenital	congenital abnormality	birth defect		no	no	yes	-1	-1	0.5679	0.5679	0.5679	0000000180	0000000541
C0000768	abnormalities developmental	congenital abnormality	birth defect		no	no	yes	0.435990867	-1	0.5679	0.501945434	0.501945434	0000000181	0000000541
C0000768	abnormality congenital	congenital abnormality	birth defect		no	no	yes	0.450067248	-1	0.5679	0.508983624	0.508983624	0000000182	0000000541
C0000768	anomalies congenital	congenital abnormality	birth defect		no	no	yes	0.245648157	-1	0.5679	0.406774079	0.406774079	0000000183	0000000541
C0000768	anomalies fetal	congenital abnormality	birth defect		no	no	yes	0.305770165	-1	0.5679	0.436835083	0.436835083	0000000184	0000000541
C0000768	anomaly congenital	congenital abnormality	birth defect		no	no	yes	0.245648157	-1	0.5679	0.406774079	0.406774079	0000000185	0000000541
C0000768	birth defect	congenital abnormality	birth defect		yes	no	no	0.83716733	-1	0.5679	0.702533665	0.702533665	0000000186	0000000541
C0000768	birth defects	congenital abnormality	birth defect		no	no	no	0.83716733	0.7825	0.5679	0.72918911	0.72918911	0000000187	0000000541
C0000768	birthing defects	congenital abnormality	birth defect		no	no	yes	0.83716733	-1	0.5679	0.702533665	0.702533665	0000000188	0000000541
C0000768	births defects	congenital abnormality	birth defect		no	no	yes	0.83716733	-1	0.5679	0.702533665	0.702533665	0000000189	0000000541
C0000768	congenital abnormalities	congenital abnormality	birth defect		no	no	no	0.443428839	-1	0.5679	0.50566442	0.50566442	0000000190	0000000541
C0000768	congenital abnormality	congenital abnormality	birth defect		no	yes	no	0.443428839	0.861	0.5679	0.624109613	0.624109613	0000000191	0000000541
C0000768	congenital anomalies	congenital abnormality	birth defect		no	no	no	0.303534991	-1	0.5679	0.435717496	0.435717496	0000000192	0000000541
C0000768	congenital anomaly	congenital abnormality	birth defect		no	no	no	0.303534991	-1	0.5679	0.435717496	0.435717496	0000000193	0000000541
C0000768	congenital defect	congenital abnormality	birth defect		no	no	no	0.463807349	-1	0.5679	0.515853675	0.515853675	0000000194	0000000541
